,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
83,2022-08-14,58454.269642362335,-83759.99359960384,176308.15500138022,58454.269642362335,58454.269642362335,-13952.775094567,-13952.775094567,-13952.775094567,-13952.775094567,-13952.775094567,-13952.775094567,0.0,0.0,0.0,44501.49454779534
84,2022-08-21,58565.45590113845,-77170.32560228999,172410.4727675645,58565.45590113845,58565.45590113845,-13663.1013253605,-13663.1013253605,-13663.1013253605,-13663.1013253605,-13663.1013253605,-13663.1013253605,0.0,0.0,0.0,44902.35457577795
85,2022-08-28,58676.64215991456,-73277.35752291286,193052.48921282787,58676.64215991456,58676.64215991456,-1432.4792619302016,-1432.4792619302016,-1432.4792619302016,-1432.4792619302016,-1432.4792619302016,-1432.4792619302016,0.0,0.0,0.0,57244.16289798436
86,2022-09-04,58787.82841869067,-64473.05485520971,196867.46757376587,58787.82841869067,58787.82841869067,2599.045929291955,2599.045929291955,2599.045929291955,2599.045929291955,2599.045929291955,2599.045929291955,0.0,0.0,0.0,61386.87434798262
87,2022-09-11,58899.01467746679,-79351.15398989881,189003.50716539662,58899.01467746679,58899.01467746679,-8780.58470609122,-8780.58470609122,-8780.58470609122,-8780.58470609122,-8780.58470609122,-8780.58470609122,0.0,0.0,0.0,50118.42997137557
88,2022-09-18,59010.2009495761,-85930.8589350305,181311.24572827,59010.2009495761,59010.2009495761,-20787.528931862467,-20787.528931862467,-20787.528931862467,-20787.528931862467,-20787.528931862467,-20787.528931862467,0.0,0.0,0.0,38222.67201771363
89,2022-09-25,59121.38722168542,-87804.57316126497,181862.11957286307,59121.38722168542,59121.38722168542,-14738.134310217794,-14738.134310217794,-14738.134310217794,-14738.134310217794,-14738.134310217794,-14738.134310217794,0.0,0.0,0.0,44383.25291146763
90,2022-10-02,59232.57349379474,-64563.99848127904,184305.06747118174,59232.57349379474,59232.57349379474,8772.814477652484,8772.814477652484,8772.814477652484,8772.814477652484,8772.814477652484,8772.814477652484,0.0,0.0,0.0,68005.38797144723
91,2022-10-09,59343.75976590407,-54702.91677959247,221665.55827440668,59343.75976590407,59343.75976590407,28015.912016496546,28015.912016496546,28015.912016496546,28015.912016496546,28015.912016496546,28015.912016496546,0.0,0.0,0.0,87359.67178240062
92,2022-10-16,59454.94604171109,-42986.714919084756,208138.5498165333,59454.94604171109,59454.94604171109,21162.383186025167,21162.383186025167,21162.383186025167,21162.383186025167,21162.383186025167,21162.383186025167,0.0,0.0,0.0,80617.32922773625
93,2022-10-23,59566.13231751812,-85064.00414292038,180484.30185464016,59566.13231751812,59566.13231751812,-11826.244626749212,-11826.244626749212,-11826.244626749212,-11826.244626749212,-11826.244626749212,-11826.244626749212,0.0,0.0,0.0,47739.887690768905
94,2022-10-30,59677.31859332514,-112649.98018147938,138464.74940086252,59677.31859332514,59677.31859332514,-46906.634065935265,-46906.634065935265,-46906.634065935265,-46906.634065935265,-46906.634065935265,-46906.634065935265,0.0,0.0,0.0,12770.684527389873
95,2022-11-06,59788.50486913216,-116014.46879846098,144200.7065893397,59788.50486913216,59788.50486913216,-53606.14829731836,-53606.14829731836,-53606.14829731836,-53606.14829731836,-53606.14829731836,-53606.14829731836,0.0,0.0,0.0,6182.356571813798
96,2022-11-13,59899.691144939185,-90832.09773115211,166379.96739682826,59899.691144939185,59899.691144939185,-17264.835271684628,-17264.835271684628,-17264.835271684628,-17264.835271684628,-17264.835271684628,-17264.835271684628,0.0,0.0,0.0,42634.85587325456
97,2022-11-20,60010.87742249023,-25681.709376908995,241359.07416241654,60010.87742249023,60010.87742249023,49481.895159026564,49481.895159026564,49481.895159026564,49481.895159026564,49481.895159026564,49481.895159026564,0.0,0.0,0.0,109492.7725815168
98,2022-11-27,60122.063700041275,39628.22535277625,313744.6349115593,60122.063700041275,60122.063700041275,112255.13602430167,112255.13602430167,112255.13602430167,112255.13602430167,112255.13602430167,112255.13602430167,0.0,0.0,0.0,172377.19972434294
99,2022-12-04,60233.24997759232,61056.64202729513,327998.2728052941,60233.24997759232,60233.24997759232,134728.71240348567,134728.71240348567,134728.71240348567,134728.71240348567,134728.71240348567,134728.71240348567,0.0,0.0,0.0,194961.962381078
100,2022-12-11,60344.43625514336,33716.85597451818,300776.7527317442,60344.43625514336,60344.43625514336,102181.19165445831,102181.19165445831,102181.19165445831,102181.19165445831,102181.19165445831,102181.19165445831,0.0,0.0,0.0,162525.62790960167
